value,label,start,end,likelihood,sample_idx,id
Nürnberg Altstadt,LOCATION,53,71,LIKELY,105301,21078B
Engere Innenstadt,LOCATION,76,93,LIKELY,105301,21078B
Tafelhof,LOCATION,94,102,LIKELY,105301,21078B
"Bayern, 90443",LOCATION,104,117,LIKELY,105301,21078B
"Homs
Maßnahme",LOCATION,170,184,LIKELY,105301,21078B
Herolder Weg,LOCATION,217,229,LIKELY,105301,21078B
Thum,LOCATION,231,235,LIKELY,105301,21078B
Sachsen,LOCATION,237,244,LIKELY,105301,21078B
Thorold-Palmer,PERSON_NAME,308,322,POSSIBLE,105301,21078B
mngnbd55521@tutanota.com,EMAIL_ADDRESS,350,374,VERY_LIKELY,117253,26533C
Schüler,PERSON_NAME,256,264,POSSIBLE,91324,14618A
Schüler,LAST_NAME,256,264,POSSIBLE,91324,14618A
Kaltenbacher Kotten,LOCATION,0,19,LIKELY,111158,23750D
Wuppertal,LOCATION,32,41,LIKELY,111158,23750D
Deutschland,LOCATION,352,363,LIKELY,115398,25718A
Ua@aol.com,EMAIL_ADDRESS,10,20,LIKELY,111179,23756F
KGTP@outlook.com,EMAIL_ADDRESS,268,284,LIKELY,111179,23756F
019 7280-1774,PHONE_NUMBER,293,306,LIKELY,96280,16866B
0043-39266655,PHONE_NUMBER,424,437,LIKELY,96280,16866B
Lobither Straße,LOCATION,194,210,LIKELY,92656,15234
Emmerich am Rhein,LOCATION,212,229,LIKELY,92656,15234
Nordrhein-Westfalen,LOCATION,231,250,LIKELY,92656,15234
Assia,LOCATION,294,299,LIKELY,92656,15234
Jägerhof,LOCATION,301,310,LIKELY,92656,15234
2000-09-10T00,DATE_OF_BIRTH,101,114,LIKELY,96027,16727C
Juli 1969,DATE_OF_BIRTH,284,293,LIKELY,96027,16727C
Deutschland,LOCATION,74,85,LIKELY,96314,16882C
Anhang,LOCATION,93,99,LIKELY,96314,16882C
3124742401785752351,CREDIT_CARD_NUMBER,142,161,POSSIBLE,96314,16882C
China,LOCATION,164,169,LIKELY,96314,16882C
Deutschland,LOCATION,164,175,LIKELY,117939,26836C
24. Mai 1975,DATE_OF_BIRTH,280,292,LIKELY,111633,23960B
Kürze,LOCATION,120,126,LIKELY,104208,20574C
Buchholz,LOCATION,7,15,LIKELY,108136,22402B
Benutzername,PERSON_NAME,76,88,POSSIBLE,108136,22402B
Lange Lauchstädter Straße,LOCATION,162,189,LIKELY,108136,22402B
Teutschenthal,LOCATION,199,212,LIKELY,108136,22402B
"ST
- Postleitzahl",LOCATION,227,244,LIKELY,108136,22402B
+4973.350.6021,PHONE_NUMBER,123,137,VERY_LIKELY,103603,20303B
März,PERSON_NAME,23,28,POSSIBLE,94029,15850C
März,LAST_NAME,23,28,POSSIBLE,94029,15850C
Alhida,PERSON_NAME,39,45,POSSIBLE,100556,18882B
Farnaz,PERSON_NAME,178,184,LIKELY,109366,22953D
Farnaz,FIRST_NAME,178,184,LIKELY,109366,22953D
Farnaz,FEMALE_NAME,178,184,POSSIBLE,109366,22953D
Farnaz,MALE_NAME,178,184,POSSIBLE,109366,22953D
Deutschland,LOCATION,345,356,LIKELY,100591,18900B
Herzog,PERSON_NAME,315,321,LIKELY,97105,17240B
Herzog,LAST_NAME,315,321,LIKELY,97105,17240B
30 739-3517,PHONE_NUMBER,0,11,POSSIBLE,92194,15014D
Meister,PERSON_NAME,141,148,POSSIBLE,92194,15014D
Meister,LAST_NAME,141,148,POSSIBLE,92194,15014D
08phil@yahoo.com,EMAIL_ADDRESS,189,205,VERY_LIKELY,92194,15014D
0053-67 052 8409,PHONE_NUMBER,260,276,LIKELY,92194,15014D
Phil,PERSON_NAME,349,353,POSSIBLE,92194,15014D
Phil,FIRST_NAME,349,353,POSSIBLE,92194,15014D
Phil,FEMALE_NAME,349,353,POSSIBLE,92194,15014D
Phil,MALE_NAME,349,353,POSSIBLE,92194,15014D
Joakin,PERSON_NAME,375,381,POSSIBLE,92194,15014D
mahackhofe@yahoo.com,EMAIL_ADDRESS,17,37,VERY_LIKELY,102310,19706E
Männlich,PERSON_NAME,286,295,POSSIBLE,102310,19706E
indra28@outlook.com,EMAIL_ADDRESS,304,323,VERY_LIKELY,102310,19706E
zuldemi04@protonmail.com,EMAIL_ADDRESS,149,173,LIKELY,116226,26077A
yasmine@aol.com,EMAIL_ADDRESS,192,207,LIKELY,106111,21459C
1970C@yahoo.com,EMAIL_ADDRESS,146,161,LIKELY,114960,25514B
dagmawi.dániel1970@tutanota.com,EMAIL_ADDRESS,252,284,LIKELY,114960,25514B
Graf,PERSON_NAME,94,98,POSSIBLE,111066,23703C
Graf,LAST_NAME,94,98,POSSIBLE,111066,23703C
1946silke@outlook.com,EMAIL_ADDRESS,51,72,VERY_LIKELY,97355,17361B
716-31-4691,US_SOCIAL_SECURITY_NUMBER,210,221,VERY_LIKELY,114676,25365B
Germany,LOCATION,316,323,LIKELY,114676,25365B
"Annja, annja",PERSON_NAME,248,260,LIKELY,112056,24148D
annja,FIRST_NAME,255,260,LIKELY,112056,24148D
Annja,LAST_NAME,248,253,LIKELY,112056,24148D
annja,FEMALE_NAME,255,260,POSSIBLE,112056,24148D
annja,MALE_NAME,255,260,POSSIBLE,112056,24148D
annja.bajas28@hotmail.com,EMAIL_ADDRESS,270,295,LIKELY,112056,24148D
Zijah Saâd,PERSON_NAME,319,330,LIKELY,112056,24148D
Zijah,FIRST_NAME,319,324,LIKELY,112056,24148D
Saâd,LAST_NAME,325,330,LIKELY,112056,24148D
Zijah,FEMALE_NAME,319,324,POSSIBLE,112056,24148D
Zijah,MALE_NAME,319,324,POSSIBLE,112056,24148D
1935ZS@hotmail.com,EMAIL_ADDRESS,338,356,LIKELY,112056,24148D
Pedram Agaran,PERSON_NAME,225,238,VERY_LIKELY,106233,21517C
Pedram,FIRST_NAME,225,231,VERY_LIKELY,106233,21517C
Agaran,LAST_NAME,232,238,VERY_LIKELY,106233,21517C
Pedram,FEMALE_NAME,225,231,POSSIBLE,106233,21517C
Pedram,MALE_NAME,225,231,POSSIBLE,106233,21517C
Herr Ullenberger,PERSON_NAME,73,89,LIKELY,100097,18652B
Ullenberger,LAST_NAME,78,89,LIKELY,100097,18652B
Stokes Al Munaini,PERSON_NAME,180,197,POSSIBLE,100097,18652B
Treppe Rouani,PERSON_NAME,389,402,POSSIBLE,100097,18652B
Shekhapur,LOCATION,198,207,LIKELY,117967,26847B
Hagemann,PERSON_NAME,388,396,POSSIBLE,117967,26847B
Hagemann,LAST_NAME,388,396,POSSIBLE,117967,26847B
Uslar,LOCATION,49,54,LIKELY,117011,26428C
"Alte Siedlung, 117, Uslar, Niedersachsen, 37170",STREET_ADDRESS,29,76,LIKELY,117011,26428C
"Niedersachsen, 37170",LOCATION,56,76,LIKELY,117011,26428C
Beratung,LOCATION,131,139,LIKELY,117011,26428C
+11-585048286,PHONE_NUMBER,41,54,VERY_LIKELY,117912,26823C
Lassen,PERSON_NAME,177,183,POSSIBLE,109465,22991D
Kuganeswaran,PERSON_NAME,335,347,LIKELY,96707,17066A
Kuganeswaran,LAST_NAME,335,347,LIKELY,96707,17066A
Germany,LOCATION,163,170,LIKELY,107784,22242A
Heller,PERSON_NAME,350,356,POSSIBLE,107784,22242A
Heller,LAST_NAME,350,356,POSSIBLE,107784,22242A
Schleswig-Holstein,LOCATION,410,428,LIKELY,107784,22242A
+2299315 9005,PHONE_NUMBER,189,202,VERY_LIKELY,103602,20303A
014486020,US_SOCIAL_SECURITY_NUMBER,203,212,LIKELY,118360,27035A
Nederland,LOCATION,332,341,LIKELY,118360,27035A
März,PERSON_NAME,281,286,POSSIBLE,99589,18414
März,LAST_NAME,281,286,POSSIBLE,99589,18414
Schüler,PERSON_NAME,60,68,POSSIBLE,105064,20971B
Schüler,LAST_NAME,60,68,POSSIBLE,105064,20971B
Deutschland,LOCATION,115,126,LIKELY,105064,20971B
France,LOCATION,392,398,LIKELY,105064,20971B
Abdelhakim,PERSON_NAME,67,77,POSSIBLE,104373,20649B
Abdelhakim,FIRST_NAME,67,77,POSSIBLE,104373,20649B
Abdelhakim,FEMALE_NAME,67,77,POSSIBLE,104373,20649B
Abdelhakim,MALE_NAME,67,77,POSSIBLE,104373,20649B
ifunanya.ndombasi@outlook.com,EMAIL_ADDRESS,195,224,VERY_LIKELY,104373,20649B
576049303,US_SOCIAL_SECURITY_NUMBER,137,146,LIKELY,115520,25768B
VA@tutanota.com,EMAIL_ADDRESS,173,188,LIKELY,91215,14566F
Werzinger,PERSON_NAME,384,393,POSSIBLE,119733,27656B
Werzinger,LAST_NAME,384,393,POSSIBLE,119733,27656B
fqkjvvuplwgqszw8282@yahoo.com,EMAIL_ADDRESS,149,178,VERY_LIKELY,115135,25598B
+9119400 4207,PHONE_NUMBER,242,255,VERY_LIKELY,115135,25598B
valdita.martusciello43@outlook.com,EMAIL_ADDRESS,71,105,VERY_LIKELY,99446,18345B
vocxkjjeklpoq606@yahoo.com,EMAIL_ADDRESS,226,252,VERY_LIKELY,99446,18345B
780193746,US_SOCIAL_SECURITY_NUMBER,321,330,LIKELY,99446,18345B
Aube,PERSON_NAME,179,183,POSSIBLE,117219,26520C
Aube,LAST_NAME,179,183,POSSIBLE,117219,26520C
Germany,LOCATION,353,360,LIKELY,117219,26520C
Deutschland,LOCATION,144,155,LIKELY,97136,17253B
Z07@aol.com,EMAIL_ADDRESS,27,38,LIKELY,110360,23389B
90G@gmail.com,EMAIL_ADDRESS,177,190,LIKELY,110360,23389B
Genrich,PERSON_NAME,264,271,POSSIBLE,110360,23389B
Genrich,LAST_NAME,264,271,POSSIBLE,110360,23389B
20/07/1935,DATE_OF_BIRTH,99,109,POSSIBLE,106488,21634A
02 01 64 73 26,PHONE_NUMBER,205,219,LIKELY,106488,21634A
"801
- Straße",LOCATION,486,499,LIKELY,111609,23951A
"Dammstraße
- St",LOCATION,501,517,LIKELY,111609,23951A
16/12/1964,DATE_OF_BIRTH,20,30,POSSIBLE,102026,19570B
groenewold,PERSON_NAME,130,140,POSSIBLE,117673,26719B
groenewold,LAST_NAME,130,140,POSSIBLE,117673,26719B
Am Mellensee,LOCATION,373,385,LIKELY,117673,26719B
Brandenburg,PERSON_NAME,402,413,POSSIBLE,117673,26719B
Brandenburg,LAST_NAME,402,413,POSSIBLE,117673,26719B
Mike,PERSON_NAME,72,76,POSSIBLE,104445,20682A
Mike,FIRST_NAME,72,76,POSSIBLE,104445,20682A
Mike,FEMALE_NAME,72,76,POSSIBLE,104445,20682A
Mike,MALE_NAME,72,76,POSSIBLE,104445,20682A
+49 38 910 9678,PHONE_NUMBER,140,155,VERY_LIKELY,104445,20682A
020.654.6183,PHONE_NUMBER,444,456,LIKELY,104445,20682A
Madrid,LOCATION,199,205,LIKELY,95659,16561A
madridgorzanelli@yahoo.com,EMAIL_ADDRESS,312,338,VERY_LIKELY,95659,16561A
+49-145-677,PHONE_NUMBER,390,401,VERY_LIKELY,95659,16561A
August 8,DATE_OF_BIRTH,72,80,POSSIBLE,108296,22462D
2000,DATE_OF_BIRTH,83,87,POSSIBLE,108296,22462D
18/01/1962,DATE_OF_BIRTH,226,236,LIKELY,108296,22462D
Schüler,PERSON_NAME,339,347,POSSIBLE,90005,14002A
Schüler,LAST_NAME,339,347,POSSIBLE,90005,14002A
RV2000@tutanota.com,EMAIL_ADDRESS,51,70,VERY_LIKELY,113037,24599C
"Hany
- Paul-Andrei",PERSON_NAME,182,200,POSSIBLE,110951,23641
Amani,LOCATION,231,236,LIKELY,110951,23641
Soliyana,LOCATION,269,277,LIKELY,110951,23641
+59-257 227-2146,PHONE_NUMBER,289,305,POSSIBLE,110951,23641
Dzihad,LOCATION,308,314,LIKELY,110951,23641
Trinidad,LOCATION,343,351,LIKELY,110951,23641
Jonathas,LOCATION,382,390,LIKELY,110951,23641
Nzinga,LOCATION,428,434,LIKELY,110951,23641
Küssaberg,LOCATION,487,497,LIKELY,110951,23641
1943,DATE_OF_BIRTH,261,265,POSSIBLE,104646,20760C
GA@yahoo.com,EMAIL_ADDRESS,294,306,VERY_LIKELY,104646,20760C
08887-348864,PHONE_NUMBER,419,431,LIKELY,104646,20760C
FSM@hotmail.com,EMAIL_ADDRESS,39,54,VERY_LIKELY,104539,20723A
62syanguas@protonmail.com,EMAIL_ADDRESS,350,375,VERY_LIKELY,104539,20723A
amemgvwyvw046@protonmail.com,EMAIL_ADDRESS,50,78,VERY_LIKELY,92717,15258B
A19@outlook.com,EMAIL_ADDRESS,310,325,VERY_LIKELY,92717,15258B
nkt-Georg-Straße,LOCATION,0,17,LIKELY,118446,27071B
Heimbach,LOCATION,21,29,LIKELY,118446,27071B
iitywkkkeovtdzn186857@hotmail.com,EMAIL_ADDRESS,112,145,VERY_LIKELY,118446,27071B
Deutschland,LOCATION,291,302,LIKELY,118446,27071B
raytcxeoe4748@protonmail.com,EMAIL_ADDRESS,340,368,LIKELY,118446,27071B
Elbstraße,LOCATION,39,49,LIKELY,91622,14756B
"Elbstraße, 299, 21683, Stade",STREET_ADDRESS,39,68,LIKELY,91622,14756B
Stade,LOCATION,63,68,LIKELY,91622,14756B
Baronin,PERSON_NAME,295,302,POSSIBLE,106700,21736A
+42 65-569 3980,PHONE_NUMBER,101,116,VERY_LIKELY,108586,22591B
0049.64.278.4607,PHONE_NUMBER,168,184,LIKELY,108586,22591B
+42 54694-1091,PHONE_NUMBER,233,247,LIKELY,108586,22591B
123 4308,PHONE_NUMBER,307,315,LIKELY,108586,22591B
+496-970 294-6,PHONE_NUMBER,433,447,LIKELY,108586,22591B
02109-093600,PHONE_NUMBER,25,37,VERY_LIKELY,118291,27000C
+0674584 3075,PHONE_NUMBER,132,145,LIKELY,118291,27000C
+0-251 757 4329,PHONE_NUMBER,219,234,VERY_LIKELY,118291,27000C
064 9536107,PHONE_NUMBER,301,312,VERY_LIKELY,118291,27000C
Deutschland,LOCATION,262,273,LIKELY,106335,21564A
aylar07@gmail.com,EMAIL_ADDRESS,106,123,VERY_LIKELY,109825,23158C
Deutschland,LOCATION,223,234,LIKELY,109825,23158C
Marschall,PERSON_NAME,17,26,POSSIBLE,116828,26348
L91@protonmail.com,EMAIL_ADDRESS,27,45,LIKELY,116828,26348
Kourouklis,PERSON_NAME,103,113,POSSIBLE,116828,26348
1963sacflütsc@protonmail.com,EMAIL_ADDRESS,157,186,LIKELY,116828,26348
Petigat,LOCATION,276,283,LIKELY,116828,26348
"Rohde,Cheda",PERSON_NAME,284,295,LIKELY,116828,26348
Cheda,FIRST_NAME,290,295,LIKELY,116828,26348
Rohde,LAST_NAME,284,289,LIKELY,116828,26348
Cheda,FEMALE_NAME,290,295,POSSIBLE,116828,26348
Cheda,MALE_NAME,290,295,POSSIBLE,116828,26348
Lippeck,PERSON_NAME,324,331,POSSIBLE,116828,26348
"Puz,Avrany",PERSON_NAME,332,342,LIKELY,116828,26348
Avrany,FIRST_NAME,336,342,LIKELY,116828,26348
Puz,LAST_NAME,332,335,LIKELY,116828,26348
Avrany,FEMALE_NAME,336,342,POSSIBLE,116828,26348
Avrany,MALE_NAME,336,342,POSSIBLE,116828,26348
Parlavecchio,PERSON_NAME,343,355,LIKELY,116828,26348
Eshchin,PERSON_NAME,356,363,LIKELY,116828,26348
Eshchin,LOCATION,356,363,LIKELY,116828,26348
Goodwin,PERSON_NAME,364,371,LIKELY,116828,26348
rholter,PERSON_NAME,0,7,POSSIBLE,97882,17596B
Miesbacher Straße,LOCATION,153,171,LIKELY,113422,24783A
Fischbachau,LOCATION,178,189,LIKELY,113422,24783A
Deutschland,LOCATION,369,380,LIKELY,113422,24783A
Hahnstraße,LOCATION,397,408,LIKELY,113422,24783A
vinchiga,PERSON_NAME,204,212,POSSIBLE,117076,26459B
vinchiga@yahoo.com,EMAIL_ADDRESS,204,222,LIKELY,117076,26459B
K@protonmail.com,EMAIL_ADDRESS,111,127,POSSIBLE,112008,24126B
España,LOCATION,175,182,LIKELY,112008,24126B
Camino de Albacete,LOCATION,216,234,LIKELY,112008,24126B
Miralcampo,LOCATION,237,247,LIKELY,112008,24126B
Albacete,LOCATION,260,268,LIKELY,112008,24126B
giladpene06@protonmail.com,EMAIL_ADDRESS,423,449,VERY_LIKELY,112008,24126B
judicael@gmail.com,EMAIL_ADDRESS,249,267,VERY_LIKELY,115064,25563A
0002-58165308,PHONE_NUMBER,162,175,LIKELY,92285,15060B
Montemagno,PERSON_NAME,220,230,LIKELY,92285,15060B
Montemagno,LAST_NAME,220,230,LIKELY,92285,15060B
Romen,PERSON_NAME,148,153,POSSIBLE,109330,22935C
Sujeena,PERSON_NAME,334,341,POSSIBLE,109330,22935C
Adiba,PERSON_NAME,346,351,POSSIBLE,109330,22935C
Niedersachsen,LOCATION,175,188,LIKELY,104695,20785B
009-734-416-0184,PHONE_NUMBER,401,417,POSSIBLE,104695,20785B
MG@outlook.com,EMAIL_ADDRESS,179,193,VERY_LIKELY,96069,16750B
01/10/1989,DATE_OF_BIRTH,61,71,LIKELY,92532,15173A
Eichen,PERSON_NAME,250,256,POSSIBLE,92532,15173A
Eichen,LAST_NAME,250,256,POSSIBLE,92532,15173A
Unter den Eichen,LOCATION,240,256,LIKELY,92532,15173A
Burgstall,LOCATION,280,289,LIKELY,92532,15173A
Sachsen-Anhalt,LOCATION,312,326,LIKELY,92532,15173A
09M@tutanota.com,EMAIL_ADDRESS,281,297,LIKELY,103934,20458A
Dinslaken,LOCATION,438,447,LIKELY,103934,20458A
E@protonmail.com,EMAIL_ADDRESS,78,94,POSSIBLE,104717,20792B
Straße Neuensaaler Straße,LOCATION,52,79,LIKELY,107988,22337
Kürten,LOCATION,83,90,LIKELY,107988,22337
Emlyne Kößl,PERSON_NAME,185,198,POSSIBLE,107988,22337
"Mai 26., 1959",DATE_OF_BIRTH,107,120,LIKELY,103444,20232B
PAS1959@hotmail.com,EMAIL_ADDRESS,136,155,VERY_LIKELY,103444,20232B
Elbdeich,LOCATION,275,283,LIKELY,103444,20232B
Bullenhausen,LOCATION,307,319,LIKELY,103444,20232B
Postleitzahl,LOCATION,349,361,LIKELY,103444,20232B
TAM19411941@hotmail.com,EMAIL_ADDRESS,58,81,VERY_LIKELY,104190,20565B
Leskova,PERSON_NAME,220,227,POSSIBLE,104190,20565B
31/03/1991,DATE_OF_BIRTH,277,287,POSSIBLE,104190,20565B
egitto1991@tutanota.com,EMAIL_ADDRESS,301,324,VERY_LIKELY,104190,20565B
Kunden,PERSON_NAME,81,87,POSSIBLE,96565,16994A
Hallo,PERSON_NAME,236,241,POSSIBLE,103728,20356B
Cvetanovik,PERSON_NAME,78,88,POSSIBLE,105799,21310A
C@tutanota.com,EMAIL_ADDRESS,105,119,POSSIBLE,105799,21310A
2003-09-05,DATE_OF_BIRTH,144,154,POSSIBLE,105799,21310A
+499-31-997-6658,PHONE_NUMBER,245,261,VERY_LIKELY,105799,21310A
Richter,PERSON_NAME,17,24,POSSIBLE,100887,19030A
Chemin du Fresnot,LOCATION,374,391,LIKELY,91711,14803A
Bretteville-sur-Odon,LOCATION,395,415,LIKELY,91711,14803A
348 843 4636,PHONE_NUMBER,246,258,POSSIBLE,92329,15083E
st56@gmail.com,EMAIL_ADDRESS,0,14,LIKELY,105710,21258B
Deutschland,LOCATION,362,373,LIKELY,105710,21258B
jerémy1935@outlook.com,EMAIL_ADDRESS,183,206,VERY_LIKELY,92746,15272A
PJT@aol.com,EMAIL_ADDRESS,76,87,VERY_LIKELY,91127,14528D
uryuzl25@protonmail.com,EMAIL_ADDRESS,159,182,VERY_LIKELY,91127,14528D
24fsbilmez@tutanota.com,EMAIL_ADDRESS,254,277,VERY_LIKELY,91127,14528D
MC1977@aol.com,EMAIL_ADDRESS,349,363,VERY_LIKELY,91127,14528D
Deutschland,LOCATION,182,193,LIKELY,93622,15655A
Hildebert,PERSON_NAME,260,269,POSSIBLE,93622,15655A
07/12/1969,DATE_OF_BIRTH,285,295,POSSIBLE,93622,15655A
rügger Weg,LOCATION,0,11,LIKELY,105957,21384D
Hamm,LOCATION,24,28,LIKELY,105957,21384D
Postleitzahl,LOCATION,54,66,LIKELY,105957,21384D
Schüler,PERSON_NAME,233,241,POSSIBLE,105957,21384D
Schüler,LAST_NAME,233,241,POSSIBLE,105957,21384D
Scheckenheide,LOCATION,305,318,LIKELY,105577,21202C
Bielefeld Stieghorst,LOCATION,342,362,LIKELY,105577,21202C
Luzern,LOCATION,0,6,LIKELY,100186,18694B
investigatorB@example.com,EMAIL_ADDRESS,103,128,VERY_LIKELY,111115,23730B
+49 987654321,PHONE_NUMBER,151,164,LIKELY,111115,23730B
"456 Beispielweg, München",STREET_ADDRESS,189,214,LIKELY,111115,23730B
investigatorC@example.com,EMAIL_ADDRESS,429,454,VERY_LIKELY,111115,23730B
+49 10101010,PHONE_NUMBER,477,489,VERY_LIKELY,111115,23730B
Königsberger Straße,LOCATION,289,310,LIKELY,98404,17848A
Gelsenkirchen,LOCATION,324,337,LIKELY,98404,17848A
Nordrhein-Westfalen,LOCATION,356,375,LIKELY,98404,17848A
+097 211 553 4154,PHONE_NUMBER,410,427,VERY_LIKELY,105389,21113A
Schüler,PERSON_NAME,21,29,POSSIBLE,90293,14134A
Schüler,LAST_NAME,21,29,POSSIBLE,90293,14134A
Schüler,PERSON_NAME,97,105,POSSIBLE,90293,14134A
Schüler,LAST_NAME,97,105,POSSIBLE,90293,14134A
MB1955@tutanota.com,EMAIL_ADDRESS,125,144,VERY_LIKELY,90293,14134A
Lassen,PERSON_NAME,380,386,POSSIBLE,111399,23854A
chen,PERSON_NAME,0,4,POSSIBLE,94888,16221D
Lassen,PERSON_NAME,6,12,POSSIBLE,94888,16221D
Deutschland,LOCATION,444,455,LIKELY,94888,16221D
Prem D'urzo,PERSON_NAME,102,113,LIKELY,97842,17581A
Prem,FIRST_NAME,102,106,LIKELY,97842,17581A
D'urzo,LAST_NAME,107,113,LIKELY,97842,17581A
Prem,FEMALE_NAME,102,106,POSSIBLE,97842,17581A
Prem,MALE_NAME,102,106,POSSIBLE,97842,17581A
Baden-Württemberg,LOCATION,155,173,LIKELY,100670,18932B
DE,LOCATION,175,177,LIKELY,100670,18932B
"Pfaffenwaldring 983, 70569 Stuttgart Vaihingen, Baden-Württemberg, DE",STREET_ADDRESS,107,177,LIKELY,100670,18932B
vcefkg7892@tutanota.com,EMAIL_ADDRESS,267,290,LIKELY,100670,18932B
März,PERSON_NAME,371,376,POSSIBLE,100670,18932B
März,LAST_NAME,371,376,POSSIBLE,100670,18932B
"Januar 23., 1941",DATE_OF_BIRTH,80,96,LIKELY,95237,16375F
"Juni 14., 1971",DATE_OF_BIRTH,345,359,POSSIBLE,95237,16375F
Deutschland,LOCATION,256,267,LIKELY,107841,22267B
Bertolio,PERSON_NAME,336,344,POSSIBLE,119168,27406A
1975-09-07T00,DATE_OF_BIRTH,377,390,LIKELY,119168,27406A
oletolloi32@gmail.com,EMAIL_ADDRESS,448,469,VERY_LIKELY,119168,27406A
maykol1972@outlook.com,EMAIL_ADDRESS,44,66,VERY_LIKELY,116900,26376D
anynebro@aol.com,EMAIL_ADDRESS,161,177,VERY_LIKELY,116900,26376D
tiantian1959@protonmail.com,EMAIL_ADDRESS,271,298,VERY_LIKELY,116900,26376D
Schüler,PERSON_NAME,25,33,POSSIBLE,107178,21963A
Schüler,LAST_NAME,25,33,POSSIBLE,107178,21963A
'kelley,PERSON_NAME,48,55,POSSIBLE,107178,21963A
'E-kelley.peinhopf1981@tutanota.com,EMAIL_ADDRESS,71,106,LIKELY,107178,21963A
Remmels,LOCATION,173,180,LIKELY,107178,21963A
Schüler,PERSON_NAME,249,257,POSSIBLE,107178,21963A
Schüler,LAST_NAME,249,257,POSSIBLE,107178,21963A
Hoogstede,LOCATION,331,340,LIKELY,107178,21963A
Schüler,PERSON_NAME,419,427,POSSIBLE,107178,21963A
Schüler,LAST_NAME,419,427,POSSIBLE,107178,21963A
TZ@aol.com,EMAIL_ADDRESS,438,448,LIKELY,107178,21963A
Mithusa,PERSON_NAME,1,8,POSSIBLE,104363,20643
Reichensperger,PERSON_NAME,10,24,POSSIBLE,104363,20643
mitreichenspe@tutanota.com,EMAIL_ADDRESS,48,74,VERY_LIKELY,104363,20643
Lierenfelder Straße,LOCATION,139,159,LIKELY,104363,20643
"Lierenfelder Straße, 22/08/2059",STREET_ADDRESS,139,171,LIKELY,104363,20643
Rudholm,LOCATION,185,192,LIKELY,104363,20643
amantina63@protonmail.com,EMAIL_ADDRESS,224,249,VERY_LIKELY,104363,20643
Lierenfelder Straße,LOCATION,406,426,LIKELY,104363,20643
Deutschland,LOCATION,407,418,LIKELY,103789,20385D
März,PERSON_NAME,9,14,POSSIBLE,114977,25521B
März,LAST_NAME,9,14,POSSIBLE,114977,25521B
09714-416049,PHONE_NUMBER,35,47,VERY_LIKELY,114977,25521B
"Oktober 10., 1964",DATE_OF_BIRTH,88,105,POSSIBLE,114977,25521B
25/06/1992,DATE_OF_BIRTH,177,187,POSSIBLE,114977,25521B
0174-694-547-5896,PHONE_NUMBER,205,222,VERY_LIKELY,114977,25521B
1967-11-12,DATE_OF_BIRTH,263,273,POSSIBLE,114977,25521B
14/01/1955,DATE_OF_BIRTH,356,366,POSSIBLE,114977,25521B
Brittanni,PERSON_NAME,189,198,POSSIBLE,114248,25165A
Baramananthen,LOCATION,369,382,LIKELY,114248,25165A
+49 607.498.7052,PHONE_NUMBER,45,61,VERY_LIKELY,104810,20844C
Karlsruher Straße,LOCATION,113,131,LIKELY,104810,20844C
Sinsheim,LOCATION,144,152,LIKELY,104810,20844C
4572390379,PHONE_NUMBER,247,257,LIKELY,104810,20844C
Schweiz,LOCATION,305,312,LIKELY,104810,20844C
La Stráda di Piètt,LOCATION,347,367,LIKELY,104810,20844C
Maggia Moghegno,LOCATION,380,395,LIKELY,104810,20844C
Tessin,LOCATION,409,415,LIKELY,104810,20844C
jackschath1976@tutanota.com,EMAIL_ADDRESS,125,152,VERY_LIKELY,100166,18688A
Mariah,PERSON_NAME,319,325,POSSIBLE,100166,18688A
N1951@hotmail.com,EMAIL_ADDRESS,350,367,VERY_LIKELY,100166,18688A
382 5564,PHONE_NUMBER,347,355,LIKELY,98913,18091A
Bonn Lengsdorf,LOCATION,420,434,LIKELY,98913,18091A
NW,LOCATION,449,451,LIKELY,98913,18091A
Postleitzahl,LOCATION,454,466,LIKELY,98913,18091A
+49-59639-4515,PHONE_NUMBER,78,92,LIKELY,116367,26142B
13/03/1987,DATE_OF_BIRTH,148,158,POSSIBLE,116367,26142B
fill38@yahoo.com,EMAIL_ADDRESS,169,185,VERY_LIKELY,116367,26142B
+6543741-0536,PHONE_NUMBER,332,345,LIKELY,116367,26142B
20. Mai 1944,DATE_OF_BIRTH,400,412,LIKELY,116367,26142B
49 85 541-3616,PHONE_NUMBER,0,14,POSSIBLE,113088,24620B
Germany,LOCATION,85,92,LIKELY,113456,24795B
Germany,LOCATION,254,261,LIKELY,113456,24795B
Germany,LOCATION,422,429,LIKELY,113456,24795B
+49-798683688,PHONE_NUMBER,210,223,VERY_LIKELY,104204,20573B
Löbtauer Straße,LOCATION,262,279,LIKELY,104204,20573B
Dresden,LOCATION,289,296,LIKELY,104204,20573B
"Sachsen
- Postleitzahl",LOCATION,311,333,LIKELY,104204,20573B
egjhvdbqtzjkble021106@outlook.com,EMAIL_ADDRESS,142,175,VERY_LIKELY,90218,14096B
kibrerde@outlook.com,EMAIL_ADDRESS,247,267,VERY_LIKELY,90218,14096B
Schüler,PERSON_NAME,334,342,POSSIBLE,90218,14096B
Schüler,LAST_NAME,334,342,POSSIBLE,90218,14096B
Ivett,PERSON_NAME,62,67,POSSIBLE,112427,24314C
Ivett,FIRST_NAME,62,67,POSSIBLE,112427,24314C
