sample_idx,start,end,value,type
168427,414.0,426.0,046-478 4481,PHONE_NUMBER
151293,118.0,134.0,dgjoebslian94047,PERSON_NAME
151293,235.0,238.0,FNP,US_SOCIAL_SECURITY_NUMBER
151293,288.0,303.0,"abril 20º, 1970",DATE_OF_BIRTH
151293,402.0,420.0,00950.407-786.6662,PHONE_NUMBER
170132,28.0,40.0,355613902121,PHONE_NUMBER
170132,134.0,146.0,113824506481,PHONE_NUMBER
170132,233.0,245.0,282762854422,PHONE_NUMBER
170132,332.0,340.0,15:39:12,DATE_OF_BIRTH
170132,343.0,353.0,Febrero 82,DATE_OF_BIRTH
170132,386.0,399.0,septiembre/82,DATE_OF_BIRTH
166358,100.0,114.0,157.157.78.172,IP_ADDRESS
166358,281.0,295.0,128.239.32.151,IP_ADDRESS
175627,419.0,438.0,02 de julio de 2031,DATE_OF_BIRTH
175627,85.0,92.0,DT2 7SJ,STREET_ADDRESS
158350,137.0,176.0,5dab:5858:a3f7:991c:4eb7:3bc0:a17a:d74f,IP_ADDRESS
158350,457.0,468.0,[Su nombre],PERSON_NAME
158350,471.0,481.0,[Su cargo],JOB_TITLE
158350,484.0,503.0,[Datos de contacto],EMAIL_ADDRESS
161236,162.0,194.0,wpfbpvhtspt547795@protonmail.com,EMAIL_ADDRESS
161236,275.0,291.0,0134874 669 3140,PHONE_NUMBER
163963,66.0,81.0,P14@hotmail.com,EMAIL_ADDRESS
163963,112.0,124.0,316190959298,US_SOCIAL_SECURITY_NUMBER
163963,177.0,192.0,+27 68 323.6598,PHONE_NUMBER
163963,279.0,309.0,bdzbjeffebudyxdn6939@gmail.com,EMAIL_ADDRESS
163963,340.0,352.0,121601596473,US_SOCIAL_SECURITY_NUMBER
163963,405.0,416.0,025.970.317,PHONE_NUMBER
165621,203.0,216.0,septiembre/48,DATE_OF_BIRTH
165621,252.0,263.0,430-38-2206,US_SOCIAL_SECURITY_NUMBER
165621,276.0,288.0,782475992094,DNI
165621,318.0,326.0,P3365513,LICENSE_NUMBER
165621,338.0,351.0,157.143.41.44,IP
153112,295.0,310.0,+43 02.835.5161,PHONE_NUMBER
174934,147.0,162.0,IAN@hotmail.com,EMAIL_ADDRESS
174934,187.0,196.0,G72060377,LICENSE_NUMBER
174934,241.0,264.0,1934GSSG@protonmail.com,EMAIL_ADDRESS
174934,289.0,298.0,M16848914,LICENSE_NUMBER
174934,343.0,360.0,obielum21@aol.com,EMAIL_ADDRESS
174934,385.0,394.0,U30704904,LICENSE_NUMBER
174934,439.0,464.0,xhemail.mellouk60@aol.com,EMAIL_ADDRESS
169715,69.0,108.0,640d:d436:aabc:7d59:fc26:bac7:a763:e77a,IP_ADDRESS
169715,124.0,132.0,b3*K{efF,PASSWORD
169715,173.0,185.0,214.42.37.40,IP_ADDRESS
169715,201.0,211.0,n3uA]r0VjW,PASSWORD
169715,261.0,275.0,238.133.24.103,IP_ADDRESS
169715,291.0,295.0,7X'd,PASSWORD
169715,336.0,350.0,209.250.75.138,IP_ADDRESS
169715,366.0,370.0,3{rF,PASSWORD
169715,419.0,458.0,4ba9:22a0:c865:506b:1914:1332:e8f3:f6fa,IP_ADDRESS
165671,369.0,384.0,FKA@hotmail.com,EMAIL_ADDRESS
165671,404.0,432.0,adaf:9180:fdc2:ce3:c4d3:77c6,LOCATION
169034,110.0,122.0,219815330778,US_SOCIAL_SECURITY_NUMBER
169034,153.0,159.0,Aragón,LOCATION
169034,353.0,359.0,Aragón,LOCATION
169034,189.0,202.0,septiembre/65,DATE_OF_BIRTH
169034,389.0,402.0,septiembre/65,DATE_OF_BIRTH
169034,247.0,262.0,qhsjeczbl606204,PERSON_NAME
169034,310.0,322.0,166149265385,US_SOCIAL_SECURITY_NUMBER
169034,447.0,460.0,vérane.lanzos,PERSON_NAME
173929,71.0,83.0,128959117587,US_SOCIAL_SECURITY_NUMBER
173929,251.0,263.0,072428334427,US_SOCIAL_SECURITY_NUMBER
173929,94.0,100.0,España,LOCATION
173929,274.0,280.0,España,LOCATION
173929,207.0,212.0,16430,CODE
173929,407.0,412.0,50629,CODE
173929,439.0,454.0,Mobile Home 296,LOCATION
158642,356.0,397.0,El Equipo Legal de Salud Pública - España,PERSON_NAME
158642,391.0,397.0,España,LOCATION
175870,349.0,363.0,"mayo 19º, 2029",DATE_OF_BIRTH
175870,372.0,377.0,10:22,TIME
175870,391.0,396.0,[37.8,LOCATION
171193,139.0,158.0,inkorakinic@aol.com,EMAIL_ADDRESS
171193,190.0,201.0,008 0047999,PHONE_NUMBER
149292,195.0,206.0,07H@aol.com,EMAIL_ADDRESS
149292,221.0,230.0,45203472Y,US_SOCIAL_SECURITY_NUMBER
149292,251.0,260.0,UUD043309,PASSPORT
149292,168.0,178.0,07/08/1978,DATE_OF_BIRTH
149292,397.0,405.0,junio/86,DATE_OF_BIRTH
151155,199.0,209.0,Huisduinen,Ciudad
151155,240.0,244.0,1789,Código Postal
151155,357.0,376.0,Nordrhein-Westfalen,Estado
151155,287.0,289.0,DE,País
151155,336.0,346.0,Waldfeucht,Ciudad
170508,0.0,16.0,a@protonmail.com,EMAIL_ADDRESS
170508,101.0,118.0,T1983@outlook.com,EMAIL_ADDRESS
170508,195.0,212.0,1997YR6@gmail.com,EMAIL_ADDRESS
170508,355.0,367.0,diciembre/68,DATE_OF_BIRTH
170508,338.0,343.0,30593,POSTCODE_BG
176370,21.0,29.0,marzo/95,DATE_OF_BIRTH
176370,52.0,66.0,kaylie@aol.com,EMAIL_ADDRESS
176370,94.0,110.0,756 1829 5135 36,US_SOCIAL_SECURITY_NUMBER
176370,137.0,145.0,E0090784,DOCUMENT_IDENTIFIER
176370,170.0,180.0,1284886752,LICENSE_NUMBER
176370,197.0,235.0,32a3:4bf1:26c8:3840:7c7e:aa35:870:af2d,IP_ADDRESS
159436,60.0,65.0,06389,POSTAL_CODE
159436,138.0,144.0,Muhika,PERSON_NAME
159436,201.0,210.0,K21594024,LICENSE_NUMBER
159436,116.0,124.0,}]U5lJFf1,PASSWORD
159436,226.0,236.0,L?<S6Qm}0E,PASSWORD
171964,30.0,39.0,H45112751,LICENSE_NUMBER
171964,53.0,62.0,WNE798023,PASSPORT_NUMBER
171964,282.0,294.0,027560680303,US_SOCIAL_SECURITY_NUMBER
171964,359.0,371.0,197604954790,US_SOCIAL_SECURITY_NUMBER
153174,132.0,152.0,2 91 06 16978 589 21,PHONE_NUMBER
153174,405.0,417.0,272382045413,PHONE_NUMBER
153174,163.0,182.0,"noviembre 21º, 1977",DATE_OF_BIRTH
153174,428.0,447.0,"noviembre 21º, 1977",DATE_OF_BIRTH
168573,252.0,264.0,361643841562,US_SOCIAL_SECURITY_NUMBER
168573,364.0,375.0,098 3946202,PHONE_NUMBER
162765,70.0,83.0,224.163.56.69,PHONE_NUMBER
162765,153.0,190.0,d670:2629:138:dd7:f077:5e7d:15bd:ff8a,LOCATION
162765,378.0,393.0,164.221.191.245,PHONE_NUMBER
162765,266.0,305.0,22a2:aeab:ac4b:5ef6:e3ab:afc3:80ba:310c,LOCATION
162765,248.0,260.0,1982zurawska,PERSON_NAME
173245,120.0,144.0,obwzml78099@tutanota.com,EMAIL_ADDRESS
173245,167.0,179.0,328249667261,US_SOCIAL_SECURITY_NUMBER
173245,229.0,238.0,R31941780,DRIVER_LICENSE
173245,252.0,264.0,00359.63381 ,PHONE_NUMBER
169449,404.0,409.0,50171,CODE_POSTAL
169449,421.0,440.0,12º septiembre 2011,DATE_OF_BIRTH
156723,298.0,305.0,Zinajda,PERSON_NAME
156723,29.0,38.0,S94946441,DRIVER_LICENSE
156723,57.0,66.0,HDN204293,PASSPORT
156723,86.0,101.0,+10-15 213 7110,PHONE_NUMBER
156723,234.0,248.0,55.235.164.164,IP_ADDRESS
156723,208.0,213.0,46012,LOCATION
156723,322.0,326.0,1946,DATE_OF_BIRTH
