sample_idx,start,end,value,type
54261,305.0,311.0,Iapara,PERSON_NAME
54261,338.0,345.0,Segreto,PERSON_NAME
54261,407.0,409.0,XO,CREDIT_CARD_NUMBER
54261,425.0,430.0,09:52,DATE_OF_BIRTH
44229,122.0,132.0,12/02/1939,DATE_OF_BIRTH
44229,138.0,146.0,C3066099,US_SOCIAL_SECURITY_NUMBER
44229,152.0,159.0,Phairin,PERSON_NAME
44229,282.0,298.0,12e oktober 1984,DATE_OF_BIRTH
44229,304.0,313.0,3HDD9PF7K,US_SOCIAL_SECURITY_NUMBER
44229,319.0,334.0,"Dyami, Baltasar",PERSON_NAME
39860,17.0,46.0,bertan.paskuwal1961@yahoo.com,EMAIL_ADDRESS
39860,169.0,198.0,1frankenreiter@protonmail.com,EMAIL_ADDRESS
39860,102.0,127.0,Bar Brianne Frankenreiter,PERSON_NAME
39860,248.0,266.0,20e september 2015,DATE_OF_BIRTH
39860,280.0,289.0,Nederland,LOCATION
49382,76.0,90.0,Esaïe Baksteen,PERSON_NAME
49382,114.0,146.0,"Amstelveen, 1181 MJ, Netherlands",LOCATION
49382,177.0,191.0,"juni 30e, 2062",DATE_OF_BIRTH
54596,80.0,83.0,577,LOCATION
54596,345.0,348.0,577,LOCATION
54596,108.0,117.0,Middelweg,LOCATION
54596,135.0,164.0,Alphen aan den Rijn Oudshoorn,LOCATION
54596,207.0,214.0,2401 LZ,LOCATION
50588,314.0,337.0,gasparis@protonmail.com,EMAIL_ADDRESS
50588,369.0,372.0,112,PHONE_NUMBER
50588,427.0,432.0,11:28,DATE_OF_BIRTH
54844,64.0,75.0,zY'.F4hIx@ ,EMAIL_ADDRESS
54844,481.0,488.0,52.0885,LOCATION
54844,490.0,494.0,4.22,LOCATION
48572,16.0,66.0,"482, Vlietweg, Kaag en Braassem Hoogmade, ZH, 2355",STREET_ADDRESS
48572,374.0,393.0,Nijmegen Hunnerberg,LOCATION
45041,417.0,424.0,Kremena,PERSON_NAME
57516,414.0,425.0,Netherlands,LOCATION
40164,0.0,20.0,8-1-040312-NEPHTALIE,PERSON_NAME
40164,46.0,85.0,5acc:35c1:c986:d6e5:3d8c:6821:c162:d138,IP_Address
40164,131.0,141.0,HH4MNJXBG3,DRIVER_LICENSE
40164,167.0,206.0,43ad:31fa:61a8:4927:bbfb:81d3:5dd0:5350,IP_Address
40164,252.0,260.0,P5EPG46U,DRIVER_LICENSE
40164,286.0,300.0,249.112.189.65,IP_Address
40164,346.0,354.0,0ST41GHB,DRIVER_LICENSE
40164,380.0,393.0,32.120.95.194,IP_Address
40164,439.0,444.0,1A2AP,DRIVER_LICENSE
54836,81.0,94.0,28e juni 1957,DATE_OF_BIRTH
54836,230.0,240.0,12/07/1962,DATE_OF_BIRTH
31831,28.0,39.0,Mrs Annabel,PERSON_NAME
31831,57.0,78.0,"Kerkplein 45, Utrecht",STREET_ADDRESS
31831,111.0,124.0,bob@email.com,EMAIL_ADDRESS
31831,141.0,153.0,+31987654321,PHONE_NUMBER
31831,182.0,201.0,1965-05-28T00:00:00,DATE_OF_BIRTH
31831,234.0,243.0,750621789,US_SOCIAL_SECURITY_NUMBER
31831,360.0,379.0,"september 20e, 2026",DATE_OF_BIRTH
53965,167.0,176.0,554400085,PERSON_NAME
53965,241.0,255.0,10.156.197.241,IPAddress
53965,457.0,475.0,12e september 2035,DATE_OF_BIRTH
52432,39.0,49.0,24/10/1995,DATE_OF_BIRTH
52432,74.0,78.0,kaps,PERSON_NAME
52432,289.0,293.0,kaps,PERSON_NAME
52432,100.0,114.0,L@tutanota.com,EMAIL_ADDRESS
52432,145.0,153.0,EBHG0AU0,LOCATION
52432,180.0,195.0,003173-905 9655,PHONE_NUMBER
52432,220.0,229.0,k$[B:5Ee/,PERSON_NAME
52432,257.0,263.0,Liyara,PERSON_NAME
52432,289.0,293.0,Kaps,PERSON_NAME
49419,290.0,300.0,02/05/1958,DATE_OF_BIRTH
46738,65.0,80.0,hamoon.malpezzi,PERSON_NAME
46738,99.0,119.0,HSM71@protonmail.com,EMAIL_ADDRESS
46738,146.0,155.0,627432729,US_SOCIAL_SECURITY_NUMBER
46738,240.0,248.0,Malpezzi,PERSON_NAME
46738,319.0,334.0,23claude-marcel,PERSON_NAME
46738,353.0,376.0,clabanceanu@outlook.com,EMAIL_ADDRESS
46738,403.0,412.0,700373394,US_SOCIAL_SECURITY_NUMBER
36600,49.0,55.0,Amelya,PERSON_NAME
36600,159.0,176.0,13e november 1960,DATE_OF_BIRTH
36600,285.0,302.0,MK@protonmail.com,EMAIL_ADDRESS
36600,363.0,372.0,796455282,US_SOCIAL_SECURITY_NUMBER
36814,51.0,55.0,6816,LOCATION
36814,384.0,386.0,JY,US_SOCIAL_SECURITY_NUMBER
38952,40.0,49.0,Walentyna,PERSON_NAME
38952,89.0,93.0,Käte,PERSON_NAME
38952,187.0,196.0,maljiki10,PERSON_NAME
38952,260.0,271.0,Giovacchino,PERSON_NAME
38952,311.0,316.0,Qusai,PERSON_NAME
38952,410.0,423.0,mosè.bourriez,PERSON_NAME
48123,345.0,355.0,04/03/1939,DATE_OF_BIRTH
48123,406.0,425.0,1939fakhir.pofelski,PERSON_NAME
51114,0.0,18.0,bdgh906436@aol.com,EMAIL_ADDRESS
51114,100.0,113.0,+7147857-1491,PHONE_NUMBER
51114,121.0,135.0,145.163.33.127,LOCATION
51114,277.0,295.0,L1962@tutanota.com,EMAIL_ADDRESS
51114,368.0,380.0,035 594 5749,PHONE_NUMBER
48267,0.0,9.0,aviolat18,PERSON_NAME
48267,31.0,40.0,997345815,PHONE_NUMBER
48267,81.0,89.0,radoje22,PERSON_NAME
48267,111.0,120.0,697986252,PHONE_NUMBER
48267,154.0,173.0,justiniano.özboyaci,PERSON_NAME
48267,195.0,207.0,497609630996,PHONE_NUMBER
48267,241.0,256.0,81elesa.kächele,PERSON_NAME
48267,278.0,287.0,593529931,PHONE_NUMBER
48267,317.0,335.0,cyizuxftlsxh954474,PERSON_NAME
48267,340.0,349.0,256923245,PHONE_NUMBER
48267,355.0,368.0,runggaldier87,PERSON_NAME
48267,373.0,382.0,084271740,PHONE_NUMBER
48267,388.0,405.0,meriton.prodomo37,PERSON_NAME
41241,31.0,43.0,hqgbxd167936,PERSON_NAME
41241,63.0,78.0,+31 21.719 4339,PHONE_NUMBER
41241,89.0,124.0,"587, Korendijk, Heemskerk, NH, 1968",STREET_ADDRESS
41241,141.0,148.0,albresa,PERSON_NAME
41241,168.0,185.0,+907-180-558-7567,PHONE_NUMBER
41241,196.0,236.0,"176, Church End Road, Bedford, ENG, MK45",STREET_ADDRESS
41241,253.0,258.0,1963C,PERSON_NAME
41241,278.0,289.0,04027 48278,PHONE_NUMBER
41241,301.0,372.0,"605, Hoge Herenweg, Noordoost-Friesland Marrum, Friesland, 9073, RV 565",STREET_ADDRESS
41241,389.0,402.0,dbisjvseoq755,PERSON_NAME
41241,422.0,438.0,+49 636 617-1473,PHONE_NUMBER
41241,449.0,469.0,"995, Achterste Kampe",LOCATION
52543,56.0,69.0,13R@yahoo.com,EMAIL_ADDRESS
52543,136.0,149.0,13R@yahoo.com,EMAIL_ADDRESS
52543,398.0,411.0,13R@yahoo.com,EMAIL_ADDRESS
52543,119.0,149.0,42cyriaque.macháková@yahoo.com,EMAIL_ADDRESS
52543,200.0,211.0,AAB@aol.com,EMAIL_ADDRESS
52543,287.0,317.0,dedekfgtejmvh35162@outlook.com,EMAIL_ADDRESS
52543,395.0,411.0,1998MB@yahoo.com,EMAIL_ADDRESS
49566,200.0,211.0,november/10,DATE_OF_BIRTH
46311,346.0,360.0,Leslie Cvijeta,PERSON_NAME
46311,427.0,437.0,02/03/1979,DATE_OF_BIRTH
46311,28.0,40.0,Winsbergring,LOCATION
46311,70.0,77.0,Hamburg,LOCATION
46311,108.0,115.0,Hamburg,LOCATION
46311,149.0,154.0,22525,LOCATION
46311,194.0,201.0,Pod 626,LOCATION
56787,31.0,41.0,januari/76,DATE_OF_BIRTH
56787,100.0,118.0,"december 17e, 1940",DATE_OF_BIRTH
56787,181.0,197.0,16e oktober 1970,DATE_OF_BIRTH
56787,260.0,267.0,juni/67,DATE_OF_BIRTH
56787,328.0,347.0,1944-08-18T00:00:00,DATE_OF_BIRTH
45466,14.0,26.0,HS@gmail.com,EMAIL_ADDRESS
45466,268.0,288.0,rachmuth@outlook.com,EMAIL_ADDRESS
45466,51.0,58.0,EJ2OKGI,LOCATION
45466,313.0,323.0,1ZDU1SGQQS,LOCATION
45466,72.0,74.0,NL,LOCATION
45466,337.0,339.0,NL,LOCATION
45466,90.0,93.0,569,LOCATION
45466,109.0,121.0,Heesterseweg,LOCATION
45466,135.0,148.0,Geffen Geffen,LOCATION
45466,167.0,169.0,NB,LOCATION
45466,187.0,191.0,5386,LOCATION
45466,247.0,252.0,Druga,PERSON_NAME
45466,355.0,358.0,489,LOCATION
34427,3.0,13.0,IJmeerdijk,LOCATION
34427,15.0,21.0,Almere,LOCATION
34427,23.0,32.0,Flevoland,LOCATION
34427,34.0,38.0,1309,LOCATION
34427,40.0,49.0,Attic 620,LOCATION
34427,90.0,95.0,Eyasu,PERSON_NAME
34427,135.0,138.0,Kon,PERSON_NAME
42738,203.0,212.0,F@aol.com,EMAIL_ADDRESS
42738,360.0,368.0,Albacete,LOCATION
42738,413.0,421.0,Albacete,LOCATION
42738,350.0,381.0,Camino de Albacete a Valdeganga,STREET_ADDRESS
42738,268.0,274.0,España,LOCATION
34659,0.0,19.0,2033-01-30T00:00:00,DATE_OF_BIRTH
34659,105.0,108.0,ORO,US_SOCIAL_SECURITY_NUMBER
34659,130.0,132.0,LR,US_SOCIAL_SECURITY_NUMBER
34659,175.0,178.0,FMQ,US_SOCIAL_SECURITY_NUMBER
34659,200.0,202.0,TV,US_SOCIAL_SECURITY_NUMBER
34659,245.0,248.0,KXY,US_SOCIAL_SECURITY_NUMBER
34659,270.0,272.0,CJ,US_SOCIAL_SECURITY_NUMBER
34659,317.0,320.0,NMO,US_SOCIAL_SECURITY_NUMBER
34659,342.0,344.0,AD,US_SOCIAL_SECURITY_NUMBER
32469,68.0,72.0,Riah,PERSON_NAME
32469,94.0,101.0,Svilena,PERSON_NAME
32469,136.0,148.0,september/93,DATE_OF_BIRTH
32469,165.0,177.0,RS@gmail.com,EMAIL_ADDRESS
32469,302.0,309.0,Zinkweg,STREET_ADDRESS
32469,327.0,356.0,Hoeksche Waard Oud-Beijerland,LOCATION
32469,399.0,403.0,3262,LOCATION
54810,91.0,98.0,Zutphen,LOCATION
54810,121.0,129.0,Kapitein,PERSON_NAME
54810,149.0,162.0,Argelis Thieu,PERSON_NAME
54810,226.0,229.0,VTM,LOCATION
54810,233.0,245.0,PSA6GEEFTDF7,LOCATION
54810,249.0,251.0,IT,LOCATION
54810,255.0,264.0,693702655,LOCATION
54810,271.0,286.0,+31 81-357-1530,PHONE_NUMBER
58129,5.0,17.0,Kletzhandler,PERSON_NAME
58129,57.0,70.0,mkzlxql622400,PERSON_NAME
58129,94.0,103.0,Gulagoska,PERSON_NAME
58129,196.0,214.0,"augustus 10e, 1985",DATE_OF_BIRTH
44333,418.0,436.0,Inanna Iljka Saido,PERSON_NAME
54835,275.0,289.0,"juni 21e, 1966",DATE_OF_BIRTH
54835,320.0,325.0,14272,US_SOCIAL_SECURITY_NUMBER
53145,59.0,69.0,aqxcwk7384,PERSON_NAME
53145,86.0,95.0,LDS415943,US_SOCIAL_SECURITY_NUMBER
53145,161.0,173.0,alasfargue66,PERSON_NAME
53145,300.0,309.0,CI9035691,US_SOCIAL_SECURITY_NUMBER
53145,377.0,392.0,sdisvvall923871,PERSON_NAME
53145,409.0,411.0,WZ,US_SOCIAL_SECURITY_NUMBER
53145,479.0,495.0,mikalaschlager20,PERSON_NAME
55264,18.0,34.0,0031.42-893 7011,PHONE_NUMBER
55264,110.0,126.0,+31 742 292 0667,PHONE_NUMBER
55264,177.0,192.0,+49-78-907-7261,PHONE_NUMBER
55264,241.0,256.0,+56-78-442-4076,PHONE_NUMBER
50295,276.0,300.0,bmatkps1830@tutanota.com,EMAIL_ADDRESS
35980,33.0,40.0,Grv Rae,PERSON_NAME
35980,73.0,90.0,20e augustus 1944,DATE_OF_BIRTH
35980,209.0,224.0,0041 94149-7488,PHONE_NUMBER
39854,307.0,317.0,30/05/2023,DATE_OF_BIRTH
39854,329.0,331.0,NL,LOCATION
52275,122.0,135.0,9e april 1995,DATE_OF_BIRTH
52275,148.0,154.0,JV6M32,LOCATION
52275,194.0,213.0,1966-07-02T00:00:00,DATE_OF_BIRTH
52275,226.0,238.0,Y0Z6BCO2SU5I,LOCATION
52275,278.0,288.0,19/02/2003,DATE_OF_BIRTH
52275,301.0,307.0,M76M89,LOCATION
52275,347.0,357.0,19/09/1997,DATE_OF_BIRTH
38978,194.0,209.0,+31-04 918 9368,PHONE_NUMBER
38978,95.0,101.0,7EASDM,US_SOCIAL_SECURITY_NUMBER
38978,122.0,124.0,RD,US_SOCIAL_SECURITY_NUMBER
38978,327.0,345.0,XIAOX-755296-9-311,US_SOCIAL_SECURITY_NUMBER
38978,366.0,375.0,551637179,US_SOCIAL_SECURITY_NUMBER
38069,43.0,72.0,femezntspufowz83233@yahoo.com,EMAIL_ADDRESS
38069,99.0,108.0,995345792,US_SOCIAL_SECURITY_NUMBER
38069,375.0,388.0,"juli 5e, 2058",DATE_OF_BIRTH
50726,99.0,102.0,Man,PERSON_NAME
50726,117.0,120.0,Man,PERSON_NAME
50726,134.0,137.0,Sen,PERSON_NAME
50726,157.0,174.0,"januari 21e, 1969",DATE_OF_BIRTH
50726,195.0,213.0,rsqorbhjkedkvczy42,LOCATION
50726,229.0,232.0,AQO,LOCATION
50726,243.0,245.0,NL,LOCATION
37558,204.0,214.0,15/08/1954,DATE_OF_BIRTH
37558,233.0,259.0,gebremedhin.sengthavisay15,PERSON_NAME
37558,286.0,289.0,ZJQ,US_SOCIAL_SECURITY_NUMBER
37558,308.0,324.0,0131-38.833.1202,PHONE_NUMBER
37558,333.0,335.0,NL,LOCATION
37558,350.0,353.0,118,STREET_ADDRESS
37558,364.0,370.0,Inneem,STREET_ADDRESS
37325,13.0,28.0,+9.872.202 4084,PHONE_NUMBER
37325,264.0,277.0,Anja de Vries,PERSON_NAME
41409,210.0,230.0,"244 op juni 9e, 2042",DATE_OF_BIRTH
36059,27.0,33.0,Nekane,PERSON_NAME
30534,120.0,134.0,James Ocominet,PERSON_NAME
30534,181.0,194.0,James Ocominet,PERSON_NAME
30534,155.0,165.0,04/12/1990,DATE_OF_BIRTH
30534,181.0,194.0,jamesocominet,PERSON_NAME
30534,220.0,229.0,317786369,US_SOCIAL_SECURITY_NUMBER
30534,253.0,261.0,4KQEGWEF,LOCATION
30534,277.0,279.0,AN,LOCATION
30534,297.0,309.0,250.88.17.14,LOCATION
30534,334.0,339.0,Zb&t4,LOCATION
34877,60.0,84.0,vtawmv39761@tutanota.com,EMAIL_ADDRESS
34877,107.0,116.0,065700521,PHONE_NUMBER
34877,164.0,176.0,BQGI3T4KN7CH,LOCATION
51155,21.0,29.0,Oestmann,PERSON_NAME
38797,86.0,96.0,17/10/2073,DATE_OF_BIRTH
38797,174.0,193.0,1946ekansh.currenti,PERSON_NAME
38797,216.0,224.0,Currenti,PERSON_NAME
38797,295.0,305.0,10/01/1946,DATE_OF_BIRTH
57331,226.0,236.0,08/06/2026,DATE_OF_BIRTH
57331,197.0,206.0,Tjerkwerd,LOCATION
57331,207.0,216.0,Tjerkwerd,LOCATION
36388,297.0,303.0,Giglia,PERSON_NAME
36388,380.0,392.0,387.586.9165,US_SOCIAL_SECURITY_NUMBER
36388,406.0,424.0,GIGLI-855082-9-163,LOCATION
36388,446.0,449.0,225,LOCATION
42644,147.0,152.0,Arbis,PERSON_NAME
42644,208.0,214.0,Mehari,PERSON_NAME
42644,270.0,277.0,Parwana,PERSON_NAME
42644,333.0,340.0,Yankuba,PERSON_NAME
31154,54.0,64.0,1983-01-23,DATE_OF_BIRTH
31154,208.0,212.0,1995,DATE_OF_BIRTH
31154,336.0,340.0,1966,DATE_OF_BIRTH
31154,474.0,478.0,1981,DATE_OF_BIRTH
40245,93.0,103.0,29/08/2021,DATE_OF_BIRTH
50729,360.0,371.0,dicrescenzo,PERSON_NAME
39636,387.0,401.0,5 januari 2023,DATE_OF_BIRTH
39636,353.0,364.0,Netherlands,LOCATION
51374,96.0,106.0,28/08/1976,DATE_OF_BIRTH
51374,164.0,196.0,mnafeoawyavuzjp45853@hotmail.com,EMAIL_ADDRESS
51374,221.0,224.0,ETG,LOCATION
51374,242.0,251.0,0T7HLO4OV,LOCATION
51374,268.0,270.0,WZ,LOCATION
51374,287.0,301.0,94.233.126.214,LOCATION
47917,342.0,352.0,29/08/2047,DATE_OF_BIRTH
47917,336.0,338.0,NH,LOCATION
52679,23.0,33.0,01/05/1981,DATE_OF_BIRTH
52679,56.0,64.0,VZHI68KH,LOCATION
52679,76.0,85.0,Nederland,LOCATION
52679,99.0,102.0,206,LOCATION
52679,116.0,132.0,Donkervoorterweg,STREET_ADDRESS
52679,144.0,153.0,Barneveld,LOCATION
52679,170.0,172.0,GE,LOCATION
52679,188.0,192.0,3771,LOCATION
52679,215.0,224.0,Cabin 639,LOCATION
38249,104.0,126.0,edonis.macic@gmail.com,EMAIL_ADDRESS
38249,142.0,145.0,RVG,LOCATION
38249,162.0,173.0,B7O8MJJXN3M,LOCATION
38249,189.0,191.0,HI,LOCATION
38249,219.0,233.0,G1603476239852,LOCATION
38249,250.0,280.0,D2.FRA.05FD3199.2.890207.GIANO,LOCATION
38249,308.0,311.0,PHF,LOCATION
38249,328.0,334.0,8AMOVD,LOCATION
38249,362.0,365.0,DGY,LOCATION
38249,382.0,394.0,8CB6HCJ91J0I,LOCATION
46916,304.0,311.0,rutli77,PERSON_NAME
46916,333.0,336.0,KAI,PERSON_NAME
46916,26.0,43.0,Almere Stedenwijk,LOCATION
46916,63.0,72.0,Flevoland,LOCATION
46916,95.0,102.0,1324 LW,LOCATION
46916,421.0,434.0,Weldammerlaan,STREET_ADDRESS
46916,453.0,467.0,Hof van Twente,LOCATION
49392,70.0,85.0,+33 58-748-8248,PHONE_NUMBER
49392,152.0,193.0,"54, Route de Bellegarde, Pact, ARA, 38270",STREET_ADDRESS
49392,115.0,121.0,France,LOCATION
31876,59.0,66.0,G2NWGAX,CREDIT_CARD_NUMBER
31876,109.0,120.0,hc{LQ8C/6mu,CREDIT_CARD_NUMBER
31876,310.0,318.0,Longatti,PERSON_NAME
31876,470.0,478.0,Longatti,PERSON_NAME
31876,427.0,437.0,05/05/1956,DATE_OF_BIRTH
31876,467.0,488.0,maylongatti@gmail.com,EMAIL_ADDRESS
36685,283.0,296.0,jeffray.mader,PERSON_NAME
36685,312.0,321.0,KIDBB1OB4,US_SOCIAL_SECURITY_NUMBER
36685,336.0,338.0,YA,US_SOCIAL_SECURITY_NUMBER
36685,353.0,361.0,yitopl18,PERSON_NAME
36685,377.0,383.0,MUDVNA,US_SOCIAL_SECURITY_NUMBER
30613,235.0,254.0,darlikina@gmail.com,EMAIL_ADDRESS
30613,44.0,50.0,Darlin,PERSON_NAME
30613,322.0,328.0,Darlin,PERSON_NAME
30613,358.0,364.0,Joschi,PERSON_NAME
30613,51.0,56.0,Kinap,PERSON_NAME
30613,386.0,391.0,Kinap,PERSON_NAME
30613,420.0,425.0,Tanis,PERSON_NAME
46112,84.0,94.0,26/06/1969,DATE_OF_BIRTH
46112,325.0,335.0,04/09/2074,DATE_OF_BIRTH
46112,129.0,145.0,756.4783.2272.04,PHONE_NUMBER
46112,195.0,210.0,Route de Moudon,STREET_ADDRESS
46112,158.0,167.0,Nederland,LOCATION
44385,407.0,417.0,16/03/2032,DATE_OF_BIRTH
44385,375.0,379.0,6002,LOCATION
47831,77.0,92.0,Joan Muyskenweg,STREET_ADDRESS
47831,112.0,147.0,Ouder-Amstel Amsterdam-Duivendrecht,LOCATION
47831,168.0,170.0,NH,LOCATION
47831,194.0,198.0,1114,STREET_ADDRESS
47831,400.0,412.0,Oosternotweg,STREET_ADDRESS
27786,53.0,63.0,4097580515,US_SOCIAL_SECURITY_NUMBER
27786,82.0,91.0,301088904,US_SOCIAL_SECURITY_NUMBER
27786,145.0,156.0,55259895841,US_SOCIAL_SECURITY_NUMBER
27786,175.0,184.0,254142755,US_SOCIAL_SECURITY_NUMBER
27786,238.0,249.0,39204196421,US_SOCIAL_SECURITY_NUMBER
27786,268.0,276.0,49161952,US_SOCIAL_SECURITY_NUMBER
27786,330.0,344.0,66381665156067,US_SOCIAL_SECURITY_NUMBER
27786,363.0,376.0,0O22TOCCWAH6J,US_SOCIAL_SECURITY_NUMBER
27786,430.0,439.0,870844052,US_SOCIAL_SECURITY_NUMBER
27786,458.0,468.0,A34YD29559,US_SOCIAL_SECURITY_NUMBER
23239,42.0,44.0,92,LOCATION
23239,46.0,62.0,County Road 8335,LOCATION
23239,64.0,73.0,Firebaugh,LOCATION
23239,75.0,77.0,CA,LOCATION
23239,79.0,84.0,93622,LOCATION
23239,159.0,162.0,976,LOCATION
23239,164.0,177.0,Rosedale Road,LOCATION
23239,179.0,186.0,Grafton,LOCATION
23239,188.0,190.0,IL,LOCATION
23239,192.0,197.0,62037,LOCATION
23239,216.0,221.0,62037,LOCATION
23239,272.0,275.0,790,LOCATION
23239,277.0,292.0,Smallwood Drive,LOCATION
23239,294.0,300.0,Durham,LOCATION
23239,302.0,304.0,NC,LOCATION
23239,306.0,311.0,27703,LOCATION
23239,375.0,378.0,882,LOCATION
23239,380.0,390.0,Lime Close,LOCATION
23239,392.0,399.0,Newbury,LOCATION
23239,401.0,404.0,ENG,LOCATION
23239,406.0,410.0,RG14,LOCATION
23239,102.0,111.0,412530168,US_SOCIAL_SECURITY_NUMBER
23239,215.0,224.0,162637337,US_SOCIAL_SECURITY_NUMBER
23239,329.0,338.0,130103080,US_SOCIAL_SECURITY_NUMBER
23924,6.0,18.0,Willow Beach,LOCATION
23924,20.0,22.0,AZ,LOCATION
23924,24.0,29.0,86445,LOCATION
23924,179.0,188.0,Schnäbele,PERSON_NAME
23924,294.0,304.0,95054-1304,LOCATION
23924,322.0,337.0,30th April 2059,DATE_OF_BIRTH
20164,425.0,446.0,Southeast 89th Street,LOCATION
13110,71.0,80.0,Masculine,PERSON_NAME
13110,98.0,116.0,"October 13th, 1934",DATE_OF_BIRTH
13110,129.0,148.0,jgsyceuvytwbw478939,USERNAME
13110,158.0,170.0,VH@yahoo.com,EMAIL_ADDRESS
13110,197.0,209.0,094-126-6045,US_SOCIAL_SECURITY_NUMBER
13110,230.0,249.0,LORCA.310134.LK.841,LOCATION
13110,263.0,276.0,3727-111.5550,PHONE_NUMBER
13110,291.0,330.0,675c:b2e6:8388:c003:343d:6a28:b421:c167,IP_ADDRESS
13110,343.0,347.0,4$Mn,PASSWORD
1288,30.0,69.0,fb9e:9960:768d:7314:9bd3:147b:b122:bf47,PERSON_NAME
1288,421.0,434.0,128.0.101.231,LOCATION
9266,120.0,137.0,+343-525-553 1486,PHONE_NUMBER
9266,144.0,158.0,United Kingdom,LOCATION
9266,175.0,185.0,The Coombe,STREET_ADDRESS
9266,192.0,208.0,Bristol Rickford,LOCATION
9266,215.0,218.0,ENG,LOCATION
9266,225.0,229.0,BS40,LOCATION
9266,236.0,247.0,Bungalow 42,STREET_ADDRESS
9266,265.0,273.0,Evolette,PERSON_NAME
9266,280.0,290.0,Strassmann,PERSON_NAME
9266,340.0,350.0,02/04/2033,DATE_OF_BIRTH
28733,191.0,201.0,6624353986,US_SOCIAL_SECURITY_NUMBER
28733,412.0,420.0,I7291984,US_SOCIAL_SECURITY_NUMBER
7747,35.0,54.0,STOJA 002181 ST 866,PERSON_NAME
7747,78.0,87.0,881349019,PERSON_NAME
7747,117.0,130.0,053.5428 5559,PHONE_NUMBER
19684,45.0,61.0,+00-218 165-5607,PHONE_NUMBER
19684,128.0,141.0,+1534383 2720,PHONE_NUMBER
19684,213.0,229.0,0113.07-582 0217,PHONE_NUMBER
12767,41.0,49.0,Heavenly,PERSON_NAME
12767,73.0,87.0,1st March 1998,DATE_OF_BIRTH
12767,111.0,121.0,9718176515,US_SOCIAL_SECURITY_NUMBER
12767,139.0,198.0,"866, Friday Street, Horsham Rusper, ENG, RH12 4QA, Dorm 606",STREET_ADDRESS
12767,214.0,219.0,Davey,PERSON_NAME
12767,243.0,253.0,20/01/1988,DATE_OF_BIRTH
12767,277.0,289.0,247 403 3108,US_SOCIAL_SECURITY_NUMBER
12767,307.0,340.0,"998, Neath Road, Neath, WLS, SA11",STREET_ADDRESS
12767,356.0,362.0,George,PERSON_NAME
12767,386.0,401.0,"July 29th, 1983",DATE_OF_BIRTH
12767,425.0,437.0,576.480.7082,US_SOCIAL_SECURITY_NUMBER
12767,455.0,488.0,"60, Stone Lane, Yeovil, ENG, BA21",STREET_ADDRESS
5346,425.0,435.0,Vathalloor,PERSON_NAME
5346,439.0,452.0,Great Britain,LOCATION
8101,104.0,114.0,29/06/1967,DATE_OF_BIRTH
8101,135.0,150.0,14muafakmealing,PERSON_NAME
8101,166.0,181.0,14muafakmealing,PERSON_NAME
8101,168.0,194.0,muafakmealing@tutanota.com,EMAIL_ADDRESS
8101,220.0,230.0,6816974650,US_SOCIAL_SECURITY_NUMBER
8101,251.0,260.0,006624686,LOCATION
8101,306.0,320.0,United Kingdom,LOCATION
29478,12.0,22.0,0922752031,PHONE_NUMBER
29478,194.0,203.0,487635169,US_SOCIAL_SECURITY_NUMBER
29478,215.0,229.0,49086807547853,CREDIT_CARD_NUMBER
29478,411.0,422.0,188-70-0146,PHONE_NUMBER
22622,86.0,102.0,S@protonmail.com,EMAIL_ADDRESS
22622,53.0,71.0,bysbdiojklou777583,PERSON_NAME
16313,193.0,206.0,16.175.220.51,LOCATION
16313,308.0,325.0,1st December 2044,DATE_OF_BIRTH
2240,19.0,29.0,6663316014,US_SOCIAL_SECURITY_NUMBER
2240,50.0,59.0,WW74139SO,PERSON_NAME
2240,89.0,104.0,CILET9600129833,PERSON_NAME
2240,126.0,135.0,325630510,PERSON_NAME
2240,152.0,191.0,6f74:77c1:e9ae:b108:dd55:ad6b:20ee:4954,LOCATION
3014,87.0,106.0,DUANP.752207.DS.147,DRIVERLICENSE
3014,129.0,143.0,179.28.246.245,IPAddress
3014,204.0,223.0,KIANO.006102.KA.216,DRIVERLICENSE
3014,246.0,285.0,cfd3:da42:8478:3e89:5c33:d759:d831:f28b,IPAddress
3014,377.0,396.0,2053-08-03T00:00:00,DATE
23335,54.0,61.0,July/73,DATE_OF_BIRTH
23335,116.0,126.0,01/03/1960,DATE_OF_BIRTH
23335,232.0,242.0,11/20/2068,DATE
4034,102.0,131.0,zjcjtkopqmp94204@tutanota.com,EMAIL_ADDRESS
4034,181.0,190.0,300270878,US_SOCIAL_SECURITY_NUMBER
4034,326.0,358.0,xqepblvnexlitrdb557@tutanota.com,EMAIL_ADDRESS
4034,408.0,420.0,563 260 6138,US_SOCIAL_SECURITY_NUMBER
13449,81.0,90.0,PW56279JT,US_SOCIAL_SECURITY_NUMBER
13449,95.0,104.0,ZZ13654CL,US_SOCIAL_SECURITY_NUMBER
13449,109.0,118.0,QQ94418YI,US_SOCIAL_SECURITY_NUMBER
13449,123.0,132.0,DL44356JU,US_SOCIAL_SECURITY_NUMBER
13449,141.0,150.0,RH25814OD,US_SOCIAL_SECURITY_NUMBER
1227,362.0,368.0,Kerres,PERSON_NAME
1227,371.0,384.0,sfchrvlhtkx32,CREDIT_CARD_NUMBER
19635,116.0,121.0,45873,LOCATION
14720,1.0,61.0,Zuid Langeweg Dreischor Dreischor Zeeland 4315 Residence 123,STREET_ADDRESS
